day_of_week,hour_of_day,segment,speed_kph_mean,speed_kph_std,0_5_mean,0_5_std
0,14,2462220,98.04377104377105,7.8470236603300965,43.45454545454545,8.036579455005054
0,15,2462215,103.32631578947368,5.100625697457087,41.333333333333336,10.037488416377885
0,15,2462220,103.7578947368421,5.2030241534124455,41.266666666666666,10.115135315027413
0,16,2462215,106.69333333333333,3.9426434041469065,28.723333333333333,7.085251691176064
0,16,2462220,107.11,3.928870075083886,28.69333333333333,7.085664709123808
0,17,2462215,107.08666666666667,4.0257310629075205,24.78,6.06527481062714
0,17,2462220,107.65333333333334,3.9052090530532477,24.773333333333333,6.13138934826539
0,18,2462215,107.49,4.854047030597345,20.116666666666667,5.201915220579424
0,18,2462220,108.06666666666666,4.7649313522366015,20.126666666666665,5.233410376556929
0,19,2462215,107.62876254180603,4.100168863006663,17.210702341137125,4.634176277777746
0,19,2462220,108.08695652173913,4.105054639351715,17.224080267558527,4.632822288406024
0,20,2462215,108.24,4.447659186673671,14.373333333333333,4.38612385794256
0,20,2462220,108.65,4.472977205800638,14.373333333333333,4.37237706052672
0,21,2462215,108.66,3.693671710147123,8.653333333333334,3.373091764101949
0,21,2462220,109.20333333333333,3.7284931396652303,8.626666666666667,3.3811333056126753
0,22,2462215,108.83666666666667,4.832649780596065,4.713333333333333,2.6064921946474513
0,22,2462220,109.19666666666667,4.9314351254861375,4.723333333333334,2.6261080901642844
0,23,2462215,104.79333333333334,3.9449331062683357,2.6366666666666667,1.8536745272743467
0,23,2462220,105.12,4.1741680524107005,2.6266666666666665,1.8579906673488444
1,0,2462215,104.80333333333333,5.008820536424644,1.78,1.5641040261703416
1,0,2462220,105.16,5.270705308415609,1.78,1.5619642894354435
1,1,2462215,105.83333333333333,6.694396065703304,2.263333333333333,1.7751505345434382
1,1,2462220,106.04666666666667,6.6340932210141546,2.2466666666666666,1.7633832891074002
1,2,2462215,104.43333333333334,4.430687553440154,3.71,2.212589396943066
1,2,2462220,104.90666666666667,4.320514441477888,3.6933333333333334,2.2095768043685586
1,3,2462215,104.95666666666666,4.396881179036354,16.44333333333333,8.69821737525836
1,3,2462220,105.67666666666666,4.4734955867611434,16.47,8.691426983530004
1,4,2462215,104.33666666666667,3.9962342920904734,46.04,11.18669778611452
1,4,2462220,104.87,4.0074888091152525,45.93666666666667,11.092164317799563
1,5,2462215,71.47,35.20606942580663,57.96,8.716554810198652
1,5,2462220,72.56666666666666,35.07238890877148,57.79333333333334,8.76088652274626
1,6,2462215,36.675585284280935,21.697859029986162,49.979933110367895,11.646049478337565
1,6,2462220,39.91304347826087,22.80304783073057,49.73913043478261,11.859871454580404
1,7,2462215,86.44333333333333,25.0990037422151,40.92333333333333,7.803445912924752
1,7,2462220,87.84,24.116656284980564,40.8,7.7602020454336875
1,8,2462215,100.98,3.7308619786423214,34.05,5.860773174877004
1,8,2462220,101.40333333333334,3.759579366400331,33.973333333333336,5.851503156128017
1,9,2462215,101.17056856187291,4.000126257799516,33.09030100334448,6.522177414885357
1,9,2462220,101.8428093645485,3.7360981872641563,33.046822742474916,6.524436379680714
1,10,2462215,101.98666666666666,3.7754472886870514,36.693333333333335,5.869194752749976
1,10,2462220,102.40333333333334,3.8890106154968342,36.656666666666666,5.895873696439746
1,11,2462215,101.94767441860465,3.7576193302028322,37.09593023255814,6.282428246426946
1,11,2462220,102.4563953488372,3.7343828080348485,37.020348837209305,6.28173750780983
1,12,2462215,102.35833333333333,3.74938249326206,39.458333333333336,7.113362802649462
1,12,2462220,102.85277777777777,3.6835844622961593,39.416666666666664,7.103198698816938
1,13,2462215,98.01944444444445,9.334821724405423,48.81111111111111,9.188395787426352
1,13,2462220,98.50833333333334,9.466253652700747,48.69722222222222,9.149333236315242
1,14,2462215,78.27222222222223,28.38696600658679,46.68611111111111,9.734287468656287
1,14,2462220,78.84722222222223,27.83950206578439,46.611111111111114,9.728852582815156
1,15,2462215,89.50555555555556,22.14915184080646,47.041666666666664,9.209474200071503
1,15,2462220,90.18888888888888,21.634412103471377,46.958333333333336,9.151521632461726
1,16,2462215,103.71666666666667,5.427439825927773,31.041666666666668,8.636641350441502
1,16,2462220,104.14166666666667,5.5313175227611415,30.95,8.56355886241066
1,17,2462215,107.73333333333333,3.9156851928171976,24.602777777777778,5.69860394921233
1,17,2462220,108.25,3.8159247027486556,24.591666666666665,5.649703569022652
1,18,2462215,106.625,3.518504604489041,19.21388888888889,4.844239767922731
1,18,2462220,107.05,3.427360012806009,19.175,4.838326271987672
1,19,2462215,107.25555555555556,3.890739268851914,18.219444444444445,4.545549076139231
1,19,2462220,107.48611111111111,4.027043177869125,18.183333333333334,4.5364202445427715
1,20,2462215,108.53055555555555,4.197646206361986,16.258333333333333,4.746784573614104
1,20,2462220,108.90555555555555,4.263202952235176,16.247222222222224,4.766701241993672
1,21,2462215,108.13091922005572,3.9518211616236343,8.949860724233984,3.60829951632933
1,21,2462220,108.56267409470752,3.9763054610713784,8.944289693593316,3.6467195765555047
1,22,2462215,107.12777777777778,3.711805386364659,4.427777777777778,2.226781920635129
1,22,2462220,107.51944444444445,3.8407954901172423,4.397222222222222,2.2230729956064175
