measurement_time,segment,speed_kph,0_5,day_of_week,hour_of_day
2025-05-03 01:46:00+00:00,2332541,106,7,5,1
2025-05-03 01:47:00+00:00,2332541,106,8,5,1
2025-05-03 01:48:00+00:00,2332541,110,11,5,1
2025-05-03 01:49:00+00:00,2332541,110,15,5,1
2025-05-03 01:50:00+00:00,2332541,104,15,5,1
2025-05-03 01:51:00+00:00,2332541,104,16,5,1
2025-05-03 01:52:00+00:00,2332541,101,13,5,1
2025-05-03 01:53:00+00:00,2332541,101,11,5,1
2025-05-03 01:54:00+00:00,2332541,101,5,5,1
2025-05-03 01:55:00+00:00,2332541,100,5,5,1
2025-05-03 01:56:00+00:00,2332541,100,4,5,1
2025-05-03 01:57:00+00:00,2332541,100,2,5,1
2025-05-03 01:58:00+00:00,2332541,100,2,5,1
2025-05-03 01:59:00+00:00,2332541,100,4,5,1
2025-05-03 02:00:00+00:00,2332541,101,5,5,2
2025-05-03 02:01:00+00:00,2332541,101,5,5,2
2025-05-03 02:02:00+00:00,2332541,100,6,5,2
2025-05-03 02:03:00+00:00,2332541,100,6,5,2
2025-05-03 02:04:00+00:00,2332541,100,5,5,2
2025-05-03 02:05:00+00:00,2332541,100,3,5,2
2025-05-03 02:06:00+00:00,2332541,99,1,5,2
2025-05-03 02:07:00+00:00,2332541,107,3,5,2
2025-05-03 02:08:00+00:00,2332541,104,4,5,2
2025-05-03 02:09:00+00:00,2332541,99,5,5,2
2025-05-03 02:10:00+00:00,2332541,99,5,5,2
2025-05-03 02:11:00+00:00,2332541,100,6,5,2
2025-05-03 02:12:00+00:00,2332541,104,10,5,2
2025-05-03 02:13:00+00:00,2332541,108,11,5,2
2025-05-03 02:14:00+00:00,2332541,109,12,5,2
2025-05-03 02:15:00+00:00,2332541,108,13,5,2
2025-05-03 02:16:00+00:00,2332541,112,14,5,2
2025-05-03 02:17:00+00:00,2332541,110,10,5,2
2025-05-03 02:18:00+00:00,2332541,111,8,5,2
2025-05-03 02:19:00+00:00,2332541,111,7,5,2
2025-05-03 02:20:00+00:00,2332541,107,7,5,2
2025-05-03 02:21:00+00:00,2332541,107,8,5,2
2025-05-03 02:22:00+00:00,2332541,108,7,5,2
2025-05-03 02:23:00+00:00,2332541,107,7,5,2
2025-05-03 02:24:00+00:00,2332541,107,7,5,2
2025-05-03 02:25:00+00:00,2332541,105,7,5,2
2025-05-03 02:26:00+00:00,2332541,103,7,5,2
2025-05-03 02:27:00+00:00,2332541,104,7,5,2
2025-05-03 02:28:00+00:00,2332541,105,8,5,2
2025-05-03 02:29:00+00:00,2332541,111,10,5,2
2025-05-03 02:30:00+00:00,2332541,111,8,5,2
2025-05-03 02:31:00+00:00,2332541,108,4,5,2
2025-05-03 02:32:00+00:00,2332541,108,4,5,2
2025-05-03 02:33:00+00:00,2332541,106,6,5,2
2025-05-03 02:34:00+00:00,2332541,105,9,5,2
2025-05-03 02:35:00+00:00,2332541,103,10,5,2
2025-05-03 02:36:00+00:00,2332541,101,14,5,2
2025-05-03 02:37:00+00:00,2332541,100,20,5,2
2025-05-03 02:38:00+00:00,2332541,100,17,5,2
2025-05-03 02:39:00+00:00,2332541,102,14,5,2
2025-05-03 02:40:00+00:00,2332541,103,14,5,2
2025-05-03 02:41:00+00:00,2332541,107,9,5,2
2025-05-03 02:42:00+00:00,2332541,104,6,5,2
2025-05-03 02:43:00+00:00,2332541,106,7,5,2
2025-05-03 02:44:00+00:00,2332541,105,8,5,2
2025-05-03 02:45:00+00:00,2332541,105,6,5,2
2025-05-03 02:46:00+00:00,2332541,105,5,5,2
2025-05-03 02:47:00+00:00,2332541,107,5,5,2
2025-05-03 02:48:00+00:00,2332541,113,8,5,2
2025-05-03 02:49:00+00:00,2332541,112,8,5,2
2025-05-03 02:50:00+00:00,2332541,109,12,5,2
2025-05-03 02:51:00+00:00,2332541,107,15,5,2
2025-05-03 02:52:00+00:00,2332541,106,16,5,2
2025-05-03 02:53:00+00:00,2332541,105,14,5,2
2025-05-03 02:54:00+00:00,2332541,106,14,5,2
2025-05-03 02:55:00+00:00,2332541,105,14,5,2
2025-05-03 02:56:00+00:00,2332541,108,13,5,2
2025-05-03 02:57:00+00:00,2332541,108,16,5,2
2025-05-03 02:58:00+00:00,2332541,105,20,5,2
2025-05-03 02:59:00+00:00,2332541,108,18,5,2
2025-05-03 03:00:00+00:00,2332541,108,15,5,3
2025-05-03 03:01:00+00:00,2332541,106,14,5,3
2025-05-03 03:02:00+00:00,2332541,102,8,5,3
2025-05-03 03:03:00+00:00,2332541,102,7,5,3
2025-05-03 03:04:00+00:00,2332541,102,14,5,3
2025-05-03 03:05:00+00:00,2332541,103,17,5,3
2025-05-03 03:06:00+00:00,2332541,104,19,5,3
2025-05-03 03:07:00+00:00,2332541,100,22,5,3
2025-05-03 03:08:00+00:00,2332541,106,19,5,3
2025-05-03 03:09:00+00:00,2332541,97,14,5,3
2025-05-03 03:10:00+00:00,2332541,92,13,5,3
2025-05-03 03:11:00+00:00,2332541,101,15,5,3
2025-05-03 03:12:00+00:00,2332541,105,17,5,3
2025-05-03 03:13:00+00:00,2332541,105,19,5,3
2025-05-03 03:14:00+00:00,2332541,105,16,5,3
2025-05-03 03:15:00+00:00,2332541,109,19,5,3
2025-05-03 03:16:00+00:00,2332541,109,14,5,3
2025-05-03 03:17:00+00:00,2332541,107,13,5,3
2025-05-03 03:18:00+00:00,2332541,108,10,5,3
2025-05-03 03:19:00+00:00,2332541,108,9,5,3
2025-05-03 03:20:00+00:00,2332541,107,11,5,3
2025-05-03 03:21:00+00:00,2332541,103,12,5,3
2025-05-03 03:22:00+00:00,2332541,106,14,5,3
2025-05-03 03:23:00+00:00,2332541,105,18,5,3
2025-05-03 03:24:00+00:00,2332541,105,16,5,3
2025-05-03 03:25:00+00:00,2332541,105,13,5,3
2025-05-03 03:26:00+00:00,2332541,109,15,5,3
2025-05-03 03:27:00+00:00,2332541,109,12,5,3
2025-05-03 03:28:00+00:00,2332541,105,12,5,3
2025-05-03 03:29:00+00:00,2332541,104,14,5,3
2025-05-03 03:30:00+00:00,2332541,105,13,5,3
2025-05-03 03:31:00+00:00,2332541,105,9,5,3
2025-05-03 03:32:00+00:00,2332541,106,6,5,3
2025-05-03 03:33:00+00:00,2332541,100,8,5,3
2025-05-03 03:34:00+00:00,2332541,100,7,5,3
2025-05-03 03:35:00+00:00,2332541,102,11,5,3
2025-05-03 03:36:00+00:00,2332541,102,14,5,3
2025-05-03 03:37:00+00:00,2332541,102,16,5,3
2025-05-03 03:38:00+00:00,2332541,107,17,5,3
2025-05-03 03:39:00+00:00,2332541,107,20,5,3
2025-05-03 03:40:00+00:00,2332541,105,17,5,3
2025-05-03 03:41:00+00:00,2332541,104,17,5,3
2025-05-03 03:42:00+00:00,2332541,104,17,5,3
2025-05-03 03:43:00+00:00,2332541,105,17,5,3
2025-05-03 03:44:00+00:00,2332541,108,16,5,3
2025-05-03 03:45:00+00:00,2332541,110,13,5,3
2025-05-03 03:46:00+00:00,2332541,110,13,5,3
2025-05-03 03:47:00+00:00,2332541,110,13,5,3
2025-05-03 03:48:00+00:00,2332541,110,15,5,3
2025-05-03 03:49:00+00:00,2332541,108,16,5,3
2025-05-03 03:50:00+00:00,2332541,107,19,5,3
2025-05-03 03:51:00+00:00,2332541,108,17,5,3
2025-05-03 03:52:00+00:00,2332541,108,19,5,3
2025-05-03 03:53:00+00:00,2332541,106,21,5,3
2025-05-03 03:54:00+00:00,2332541,102,19,5,3
2025-05-03 03:55:00+00:00,2332541,103,19,5,3
2025-05-03 03:56:00+00:00,2332541,107,22,5,3
2025-05-03 03:57:00+00:00,2332541,106,19,5,3
2025-05-03 03:58:00+00:00,2332541,107,15,5,3
2025-05-03 03:59:00+00:00,2332541,108,12,5,3
2025-05-03 04:00:00+00:00,2332541,112,15,5,4
2025-05-03 04:01:00+00:00,2332541,105,16,5,4
2025-05-03 04:02:00+00:00,2332541,112,22,5,4
2025-05-03 04:03:00+00:00,2332541,103,23,5,4
2025-05-03 04:04:00+00:00,2332541,105,21,5,4
2025-05-03 04:05:00+00:00,2332541,105,20,5,4
2025-05-03 04:06:00+00:00,2332541,104,15,5,4
2025-05-03 04:07:00+00:00,2332541,103,10,5,4
2025-05-03 04:08:00+00:00,2332541,101,10,5,4
2025-05-03 04:09:00+00:00,2332541,106,13,5,4
2025-05-03 04:10:00+00:00,2332541,101,16,5,4
2025-05-03 04:11:00+00:00,2332541,105,22,5,4
2025-05-03 04:12:00+00:00,2332541,106,25,5,4
2025-05-03 04:13:00+00:00,2332541,109,28,5,4
2025-05-03 04:14:00+00:00,2332541,110,24,5,4
2025-05-03 04:15:00+00:00,2332541,109,18,5,4
2025-05-03 04:16:00+00:00,2332541,101,16,5,4
2025-05-03 04:17:00+00:00,2332541,100,15,5,4
2025-05-03 04:18:00+00:00,2332541,99,14,5,4
2025-05-03 04:19:00+00:00,2332541,100,20,5,4
2025-05-03 04:20:00+00:00,2332541,106,18,5,4
2025-05-03 04:21:00+00:00,2332541,106,24,5,4
2025-05-03 04:22:00+00:00,2332541,107,26,5,4
2025-05-03 04:23:00+00:00,2332541,105,26,5,4
2025-05-03 04:24:00+00:00,2332541,105,26,5,4
2025-05-03 04:25:00+00:00,2332541,107,26,5,4
2025-05-03 04:26:00+00:00,2332541,108,23,5,4
2025-05-03 04:27:00+00:00,2332541,107,24,5,4
2025-05-03 04:28:00+00:00,2332541,111,20,5,4
2025-05-03 04:29:00+00:00,2332541,108,18,5,4
2025-05-03 04:30:00+00:00,2332541,105,19,5,4
2025-05-03 04:31:00+00:00,2332541,107,24,5,4
2025-05-03 04:32:00+00:00,2332541,103,23,5,4
2025-05-03 04:33:00+00:00,2332541,108,27,5,4
2025-05-03 04:34:00+00:00,2332541,109,30,5,4
2025-05-03 04:35:00+00:00,2332541,103,26,5,4
2025-05-03 04:36:00+00:00,2332541,103,22,5,4
2025-05-03 04:37:00+00:00,2332541,97,24,5,4
2025-05-03 04:38:00+00:00,2332541,107,25,5,4
2025-05-03 04:39:00+00:00,2332541,106,26,5,4
2025-05-03 04:40:00+00:00,2332541,105,32,5,4
2025-05-03 04:41:00+00:00,2332541,109,33,5,4
2025-05-03 04:42:00+00:00,2332541,108,35,5,4
2025-05-03 04:43:00+00:00,2332541,102,37,5,4
2025-05-03 04:44:00+00:00,2332541,100,35,5,4
2025-05-03 04:45:00+00:00,2332541,100,33,5,4
2025-05-03 04:46:00+00:00,2332541,104,32,5,4
2025-05-03 04:47:00+00:00,2332541,105,36,5,4
2025-05-03 04:48:00+00:00,2332541,103,34,5,4
2025-05-03 04:49:00+00:00,2332541,104,40,5,4
2025-05-03 04:50:00+00:00,2332541,106,35,5,4
2025-05-03 04:51:00+00:00,2332541,110,34,5,4
2025-05-03 04:52:00+00:00,2332541,102,31,5,4
2025-05-03 04:53:00+00:00,2332541,105,31,5,4
2025-05-03 04:54:00+00:00,2332541,106,24,5,4
2025-05-03 04:55:00+00:00,2332541,109,29,5,4
2025-05-03 04:56:00+00:00,2332541,116,27,5,4
2025-05-03 04:57:00+00:00,2332541,107,31,5,4
2025-05-03 04:58:00+00:00,2332541,101,34,5,4
2025-05-03 04:59:00+00:00,2332541,100,36,5,4
2025-05-03 05:00:00+00:00,2332541,100,33,5,5
2025-05-03 05:01:00+00:00,2332541,103,29,5,5
2025-05-03 05:02:00+00:00,2332541,103,25,5,5
2025-05-03 05:03:00+00:00,2332541,105,21,5,5
2025-05-03 05:04:00+00:00,2332541,104,20,5,5
2025-05-03 05:05:00+00:00,2332541,102,20,5,5
2025-05-03 05:06:00+00:00,2332541,103,27,5,5
2025-05-03 05:07:00+00:00,2332541,106,27,5,5
2025-05-03 05:08:00+00:00,2332541,106,26,5,5
2025-05-03 05:09:00+00:00,2332541,110,27,5,5
2025-05-03 05:10:00+00:00,2332541,112,31,5,5
2025-05-03 05:11:00+00:00,2332541,110,30,5,5
2025-05-03 05:12:00+00:00,2332541,108,31,5,5
2025-05-03 05:13:00+00:00,2332541,106,38,5,5
2025-05-03 05:14:00+00:00,2332541,104,34,5,5
2025-05-03 05:15:00+00:00,2332541,103,34,5,5
2025-05-03 05:16:00+00:00,2332541,102,40,5,5
2025-05-03 05:17:00+00:00,2332541,105,37,5,5
2025-05-03 05:18:00+00:00,2332541,101,35,5,5
2025-05-03 05:19:00+00:00,2332541,102,34,5,5
2025-05-03 05:20:00+00:00,2332541,107,34,5,5
2025-05-03 05:21:00+00:00,2332541,108,25,5,5
2025-05-03 05:22:00+00:00,2332541,108,24,5,5
2025-05-03 05:23:00+00:00,2332541,98,27,5,5
2025-05-03 05:24:00+00:00,2332541,106,32,5,5
2025-05-03 05:25:00+00:00,2332541,112,32,5,5
2025-05-03 05:26:00+00:00,2332541,108,31,5,5
2025-05-03 05:27:00+00:00,2332541,108,30,5,5
2025-05-03 05:28:00+00:00,2332541,105,23,5,5
2025-05-03 05:29:00+00:00,2332541,103,20,5,5
2025-05-03 05:30:00+00:00,2332541,106,24,5,5
2025-05-03 05:31:00+00:00,2332541,113,31,5,5
2025-05-03 05:32:00+00:00,2332541,110,39,5,5
2025-05-03 05:33:00+00:00,2332541,109,42,5,5
2025-05-03 05:34:00+00:00,2332541,107,39,5,5
2025-05-03 05:35:00+00:00,2332541,112,39,5,5
2025-05-03 05:36:00+00:00,2332541,106,36,5,5
2025-05-03 05:37:00+00:00,2332541,106,35,5,5
2025-05-03 05:38:00+00:00,2332541,107,30,5,5
2025-05-03 05:39:00+00:00,2332541,106,28,5,5
2025-05-03 05:40:00+00:00,2332541,105,21,5,5
2025-05-03 05:41:00+00:00,2332541,104,17,5,5
2025-05-03 05:42:00+00:00,2332541,108,19,5,5
2025-05-03 05:43:00+00:00,2332541,102,27,5,5
2025-05-03 05:44:00+00:00,2332541,100,28,5,5
2025-05-03 05:45:00+00:00,2332541,98,31,5,5
2025-05-03 05:46:00+00:00,2332541,104,36,5,5
2025-05-03 05:47:00+00:00,2332541,105,36,5,5
2025-05-03 05:48:00+00:00,2332541,102,29,5,5
2025-05-03 05:49:00+00:00,2332541,100,29,5,5
2025-05-03 05:50:00+00:00,2332541,98,34,5,5
2025-05-03 05:51:00+00:00,2332541,110,40,5,5
2025-05-03 05:52:00+00:00,2332541,104,37,5,5
2025-05-03 05:53:00+00:00,2332541,104,40,5,5
2025-05-03 05:54:00+00:00,2332541,101,43,5,5
2025-05-03 05:55:00+00:00,2332541,110,42,5,5
2025-05-03 05:56:00+00:00,2332541,106,42,5,5
2025-05-03 05:57:00+00:00,2332541,107,43,5,5
2025-05-03 05:58:00+00:00,2332541,106,40,5,5
2025-05-03 05:59:00+00:00,2332541,98,36,5,5
2025-05-03 06:00:00+00:00,2332541,96,31,5,6
2025-05-03 06:01:00+00:00,2332541,97,26,5,6
2025-05-03 06:02:00+00:00,2332541,100,27,5,6
2025-05-03 06:03:00+00:00,2332541,111,28,5,6
2025-05-03 06:04:00+00:00,2332541,109,26,5,6
2025-05-03 06:05:00+00:00,2332541,100,29,5,6
2025-05-03 06:06:00+00:00,2332541,104,29,5,6
2025-05-03 06:07:00+00:00,2332541,103,31,5,6
2025-05-03 06:08:00+00:00,2332541,106,37,5,6
2025-05-03 06:09:00+00:00,2332541,103,40,5,6
2025-05-03 06:10:00+00:00,2332541,101,35,5,6
2025-05-03 06:11:00+00:00,2332541,102,40,5,6
2025-05-03 06:12:00+00:00,2332541,100,40,5,6
2025-05-03 06:13:00+00:00,2332541,104,44,5,6
2025-05-03 06:14:00+00:00,2332541,102,45,5,6
2025-05-03 06:15:00+00:00,2332541,104,44,5,6
2025-05-03 06:16:00+00:00,2332541,104,44,5,6
2025-05-03 06:17:00+00:00,2332541,109,47,5,6
2025-05-03 06:18:00+00:00,2332541,110,38,5,6
2025-05-03 06:19:00+00:00,2332541,111,30,5,6
2025-05-03 06:20:00+00:00,2332541,104,35,5,6
2025-05-03 06:21:00+00:00,2332541,104,32,5,6
2025-05-03 06:22:00+00:00,2332541,100,35,5,6
2025-05-03 06:23:00+00:00,2332541,108,38,5,6
2025-05-03 06:24:00+00:00,2332541,109,47,5,6
2025-05-03 06:25:00+00:00,2332541,113,43,5,6
2025-05-03 06:26:00+00:00,2332541,113,42,5,6
2025-05-03 06:27:00+00:00,2332541,110,36,5,6
2025-05-03 06:28:00+00:00,2332541,103,36,5,6
2025-05-03 06:29:00+00:00,2332541,104,27,5,6
2025-05-03 06:30:00+00:00,2332541,105,33,5,6
2025-05-03 06:31:00+00:00,2332541,104,35,5,6
2025-05-03 06:32:00+00:00,2332541,107,33,5,6
2025-05-03 06:33:00+00:00,2332541,104,35,5,6
2025-05-03 06:34:00+00:00,2332541,108,43,5,6
2025-05-03 06:35:00+00:00,2332541,102,34,5,6
2025-05-03 06:36:00+00:00,2332541,102,33,5,6
2025-05-03 06:37:00+00:00,2332541,103,36,5,6
2025-05-03 06:38:00+00:00,2332541,103,38,5,6
2025-05-03 06:39:00+00:00,2332541,103,39,5,6
2025-05-03 06:40:00+00:00,2332541,109,43,5,6
2025-05-03 06:41:00+00:00,2332541,105,44,5,6
2025-05-03 06:42:00+00:00,2332541,110,54,5,6
2025-05-03 06:43:00+00:00,2332541,105,52,5,6
2025-05-03 06:44:00+00:00,2332541,106,51,5,6
2025-05-03 06:45:00+00:00,2332541,104,48,5,6
2025-05-03 06:46:00+00:00,2332541,103,49,5,6
2025-05-03 06:47:00+00:00,2332541,102,45,5,6
2025-05-03 06:48:00+00:00,2332541,108,46,5,6
2025-05-03 06:49:00+00:00,2332541,100,46,5,6
2025-05-03 06:50:00+00:00,2332541,101,45,5,6
2025-05-03 06:51:00+00:00,2332541,107,41,5,6
2025-05-03 06:52:00+00:00,2332541,102,40,5,6
2025-05-03 06:53:00+00:00,2332541,108,38,5,6
2025-05-03 06:54:00+00:00,2332541,102,38,5,6
2025-05-03 06:55:00+00:00,2332541,100,42,5,6
2025-05-03 06:56:00+00:00,2332541,100,40,5,6
2025-05-03 06:57:00+00:00,2332541,103,42,5,6
2025-05-03 06:58:00+00:00,2332541,106,46,5,6
2025-05-03 06:59:00+00:00,2332541,101,49,5,6
2025-05-03 07:00:00+00:00,2332541,105,51,5,7
2025-05-03 07:01:00+00:00,2332541,105,47,5,7
2025-05-03 07:02:00+00:00,2332541,106,40,5,7
2025-05-03 07:03:00+00:00,2332541,101,43,5,7
2025-05-03 07:04:00+00:00,2332541,99,38,5,7
2025-05-03 07:05:00+00:00,2332541,101,36,5,7
2025-05-03 07:06:00+00:00,2332541,102,40,5,7
2025-05-03 07:07:00+00:00,2332541,107,45,5,7
2025-05-03 07:08:00+00:00,2332541,102,48,5,7
2025-05-03 07:09:00+00:00,2332541,103,48,5,7
2025-05-03 07:10:00+00:00,2332541,109,48,5,7
2025-05-03 07:11:00+00:00,2332541,106,51,5,7
2025-05-03 07:12:00+00:00,2332541,96,51,5,7
2025-05-03 07:13:00+00:00,2332541,99,54,5,7
2025-05-03 07:14:00+00:00,2332541,96,57,5,7
2025-05-03 07:15:00+00:00,2332541,102,60,5,7
2025-05-03 07:16:00+00:00,2332541,99,63,5,7
2025-05-03 07:17:00+00:00,2332541,100,62,5,7
2025-05-03 07:18:00+00:00,2332541,94,56,5,7
2025-05-03 07:19:00+00:00,2332541,101,55,5,7
2025-05-03 07:20:00+00:00,2332541,97,61,5,7
2025-05-03 07:21:00+00:00,2332541,103,51,5,7
2025-05-03 07:22:00+00:00,2332541,105,49,5,7
2025-05-03 07:23:00+00:00,2332541,100,50,5,7
2025-05-03 07:24:00+00:00,2332541,98,51,5,7
2025-05-03 07:25:00+00:00,2332541,104,48,5,7
2025-05-03 07:26:00+00:00,2332541,101,59,5,7
2025-05-03 07:27:00+00:00,2332541,94,61,5,7
2025-05-03 07:28:00+00:00,2332541,95,57,5,7
2025-05-03 07:29:00+00:00,2332541,96,60,5,7
2025-05-03 07:30:00+00:00,2332541,106,60,5,7
2025-05-03 07:31:00+00:00,2332541,97,55,5,7
2025-05-03 07:32:00+00:00,2332541,98,60,5,7
2025-05-03 07:33:00+00:00,2332541,97,67,5,7
2025-05-03 07:34:00+00:00,2332541,96,65,5,7
2025-05-03 07:35:00+00:00,2332541,101,65,5,7
2025-05-03 07:36:00+00:00,2332541,103,69,5,7
2025-05-03 07:37:00+00:00,2332541,99,63,5,7
2025-05-03 07:38:00+00:00,2332541,102,68,5,7
2025-05-03 07:39:00+00:00,2332541,101,74,5,7
2025-05-03 07:40:00+00:00,2332541,97,68,5,7
2025-05-03 07:41:00+00:00,2332541,100,72,5,7
2025-05-03 07:42:00+00:00,2332541,99,74,5,7
2025-05-03 07:43:00+00:00,2332541,94,69,5,7
2025-05-03 07:44:00+00:00,2332541,100,70,5,7
2025-05-03 07:45:00+00:00,2332541,102,69,5,7
2025-05-03 07:46:00+00:00,2332541,101,69,5,7
2025-05-03 07:47:00+00:00,2332541,94,71,5,7
2025-05-03 07:48:00+00:00,2332541,94,75,5,7
2025-05-03 07:49:00+00:00,2332541,92,75,5,7
2025-05-03 07:50:00+00:00,2332541,102,74,5,7
2025-05-03 07:51:00+00:00,2332541,97,77,5,7
2025-05-03 07:52:00+00:00,2332541,93,75,5,7
2025-05-03 07:53:00+00:00,2332541,101,77,5,7
2025-05-03 07:54:00+00:00,2332541,97,77,5,7
2025-05-03 07:55:00+00:00,2332541,98,72,5,7
2025-05-03 07:56:00+00:00,2332541,98,68,5,7
2025-05-03 07:57:00+00:00,2332541,96,64,5,7
2025-05-03 07:58:00+00:00,2332541,98,55,5,7
2025-05-03 07:59:00+00:00,2332541,95,47,5,7
2025-05-03 08:00:00+00:00,2332541,95,33,5,8
2025-05-03 08:01:00+00:00,2332541,95,22,5,8
2025-05-03 08:02:00+00:00,2332541,88,19,5,8
2025-05-03 08:03:00+00:00,2332541,59,33,5,8
2025-05-03 08:04:00+00:00,2332541,34,44,5,8
2025-05-03 08:05:00+00:00,2332541,22,55,5,8
2025-05-03 08:06:00+00:00,2332541,32,65,5,8
2025-05-03 08:07:00+00:00,2332541,43,67,5,8
2025-05-03 08:08:00+00:00,2332541,40,63,5,8
2025-05-03 08:09:00+00:00,2332541,34,62,5,8
2025-05-03 08:10:00+00:00,2332541,37,67,5,8
2025-05-03 08:11:00+00:00,2332541,44,64,5,8
2025-05-03 08:12:00+00:00,2332541,39,59,5,8
2025-05-03 08:13:00+00:00,2332541,44,57,5,8
2025-05-03 08:14:00+00:00,2332541,40,55,5,8
2025-05-03 08:15:00+00:00,2332541,47,55,5,8
2025-05-03 08:16:00+00:00,2332541,55,59,5,8
2025-05-03 08:17:00+00:00,2332541,45,59,5,8
2025-05-03 08:18:00+00:00,2332541,35,63,5,8
2025-05-03 08:19:00+00:00,2332541,36,69,5,8
2025-05-03 08:20:00+00:00,2332541,30,61,5,8
2025-05-03 08:21:00+00:00,2332541,41,65,5,8
2025-05-03 08:22:00+00:00,2332541,50,64,5,8
2025-05-03 08:23:00+00:00,2332541,57,61,5,8
2025-05-03 08:24:00+00:00,2332541,90,58,5,8
2025-05-03 08:25:00+00:00,2332541,97,64,5,8
2025-05-03 08:26:00+00:00,2332541,98,55,5,8
2025-05-03 08:27:00+00:00,2332541,100,56,5,8
2025-05-03 08:28:00+00:00,2332541,99,60,5,8
2025-05-03 08:29:00+00:00,2332541,105,53,5,8
2025-05-03 08:30:00+00:00,2332541,96,56,5,8
2025-05-03 08:31:00+00:00,2332541,101,60,5,8
2025-05-03 08:32:00+00:00,2332541,103,52,5,8
2025-05-03 08:33:00+00:00,2332541,97,52,5,8
2025-05-03 08:34:00+00:00,2332541,102,52,5,8
2025-05-03 08:35:00+00:00,2332541,97,54,5,8
2025-05-03 08:36:00+00:00,2332541,102,56,5,8
2025-05-03 08:37:00+00:00,2332541,98,54,5,8
2025-05-03 08:38:00+00:00,2332541,102,52,5,8
2025-05-03 08:39:00+00:00,2332541,101,50,5,8
2025-05-03 08:40:00+00:00,2332541,95,48,5,8
2025-05-03 08:41:00+00:00,2332541,94,50,5,8
2025-05-03 08:42:00+00:00,2332541,107,60,5,8
2025-05-03 08:43:00+00:00,2332541,95,58,5,8
2025-05-03 08:44:00+00:00,2332541,103,64,5,8
2025-05-03 08:45:00+00:00,2332541,103,75,5,8
2025-05-03 08:46:00+00:00,2332541,97,76,5,8
2025-05-03 08:47:00+00:00,2332541,104,74,5,8
2025-05-03 08:48:00+00:00,2332541,86,75,5,8
2025-05-03 08:49:00+00:00,2332541,98,84,5,8
2025-05-03 08:50:00+00:00,2332541,95,76,5,8
2025-05-03 08:51:00+00:00,2332541,93,66,5,8
2025-05-03 08:52:00+00:00,2332541,97,64,5,8
2025-05-03 08:53:00+00:00,2332541,100,67,5,8
2025-05-03 08:54:00+00:00,2332541,102,60,5,8
2025-05-03 08:55:00+00:00,2332541,95,64,5,8
2025-05-03 08:56:00+00:00,2332541,101,76,5,8
2025-05-03 08:57:00+00:00,2332541,100,73,5,8
2025-05-03 08:58:00+00:00,2332541,98,68,5,8
2025-05-03 08:59:00+00:00,2332541,94,72,5,8
2025-05-03 09:00:00+00:00,2332541,97,65,5,9
2025-05-03 09:01:00+00:00,2332541,96,65,5,9
2025-05-03 09:02:00+00:00,2332541,99,69,5,9
2025-05-03 09:03:00+00:00,2332541,98,68,5,9
2025-05-03 09:04:00+00:00,2332541,98,67,5,9
2025-05-03 09:05:00+00:00,2332541,100,71,5,9
2025-05-03 09:06:00+00:00,2332541,100,66,5,9
2025-05-03 09:07:00+00:00,2332541,98,65,5,9
2025-05-03 09:08:00+00:00,2332541,99,66,5,9
2025-05-03 09:09:00+00:00,2332541,93,63,5,9
2025-05-03 09:10:00+00:00,2332541,97,59,5,9
2025-05-03 09:11:00+00:00,2332541,94,73,5,9
2025-05-03 09:12:00+00:00,2332541,93,72,5,9
2025-05-03 09:13:00+00:00,2332541,102,69,5,9
2025-05-03 09:14:00+00:00,2332541,98,69,5,9
2025-05-03 09:15:00+00:00,2332541,85,74,5,9
2025-05-03 09:16:00+00:00,2332541,83,68,5,9
2025-05-03 09:17:00+00:00,2332541,77,71,5,9
2025-05-03 09:18:00+00:00,2332541,81,73,5,9
2025-05-03 09:19:00+00:00,2332541,81,76,5,9
2025-05-03 09:20:00+00:00,2332541,64,67,5,9
2025-05-03 09:21:00+00:00,2332541,59,59,5,9
2025-05-03 09:22:00+00:00,2332541,91,58,5,9
2025-05-03 09:23:00+00:00,2332541,95,61,5,9
2025-05-03 09:24:00+00:00,2332541,100,52,5,9
2025-05-03 09:25:00+00:00,2332541,94,56,5,9
2025-05-03 09:26:00+00:00,2332541,87,58,5,9
2025-05-03 09:27:00+00:00,2332541,92,48,5,9
2025-05-03 09:28:00+00:00,2332541,82,46,5,9
2025-05-03 09:29:00+00:00,2332541,87,49,5,9
2025-05-03 09:30:00+00:00,2332541,81,53,5,9
2025-05-03 09:31:00+00:00,2332541,87,55,5,9
2025-05-03 09:32:00+00:00,2332541,91,57,5,9
2025-05-03 09:33:00+00:00,2332541,96,62,5,9
2025-05-03 09:34:00+00:00,2332541,100,57,5,9
2025-05-03 09:35:00+00:00,2332541,96,61,5,9
2025-05-03 09:36:00+00:00,2332541,97,62,5,9
2025-05-03 09:37:00+00:00,2332541,90,66,5,9
2025-05-03 09:38:00+00:00,2332541,95,67,5,9
2025-05-03 09:39:00+00:00,2332541,104,67,5,9
2025-05-03 09:40:00+00:00,2332541,98,64,5,9
2025-05-03 09:41:00+00:00,2332541,92,62,5,9
2025-05-03 09:42:00+00:00,2332541,92,66,5,9
2025-05-03 09:43:00+00:00,2332541,93,62,5,9
2025-05-03 09:44:00+00:00,2332541,92,58,5,9
2025-05-03 09:45:00+00:00,2332541,102,59,5,9
2025-05-03 09:46:00+00:00,2332541,97,65,5,9
