day_of_week,hour_of_day,segment,speed_kph_mean,speed_kph_std,0_5_mean,0_5_std
3,9,2332540,102.42777777777778,4.2799403264987905,56.46944444444444,8.251557443755775
3,9,2332541,101.7,4.297307571920826,56.56666666666667,8.233432761721128
3,10,2332540,101.78055555555555,3.956470631463002,63.41388888888889,9.468512626200717
3,10,2332541,101.0,3.900574916555989,63.46111111111111,9.46441150378449
3,11,2332540,101.56,4.097441897127334,65.04333333333334,12.209491985227999
3,11,2332541,100.74,3.864649841143288,65.08333333333333,12.283294344572509
3,12,2332540,102.30666666666667,4.288035258345204,68.36,11.519812800411374
3,12,2332541,101.42,4.15304216175618,68.39333333333333,11.615291885016768
3,13,2332540,102.31333333333333,3.922555761391588,71.83,12.112948101337086
3,13,2332541,101.37666666666667,3.911408862099514,71.83333333333333,12.126378371009146
3,14,2332540,87.81939799331104,28.659318470732018,62.474916387959865,18.58235450373233
3,14,2332541,86.9866220735786,27.91549727688463,62.41137123745819,18.597322580785683
3,15,2332540,59.25333333333333,42.95150670990552,58.25333333333333,21.36188794115015
3,15,2332541,60.20666666666666,41.21577070416148,58.23,21.314269718793668
3,16,2332540,90.28,32.738983952378746,52.973333333333336,9.957062780741166
3,16,2332541,89.78,32.225349916758475,53.013333333333335,10.056021452196974
3,17,2332540,107.87333333333333,3.935596348409504,44.43,9.528961311650384
3,17,2332541,107.19,3.9232477502318,44.49,9.46547502195766
3,18,2332540,109.14333333333333,3.9192675014661935,38.92,6.968654136074433
3,18,2332541,108.47666666666667,4.209734167548707,38.88333333333333,6.937590076950941
3,19,2332540,108.41333333333333,4.3225885138911515,35.84,9.42889602591727
3,19,2332541,107.88333333333334,4.2264166320158445,35.84,9.371614438859268
3,20,2332540,108.03,3.463488488267452,33.57333333333333,6.86842094247523
3,20,2332541,107.37666666666667,3.4681718925793112,33.56666666666667,6.854353562865833
3,21,2332540,109.21,3.953648668336899,23.37,6.748201791940519
3,21,2332541,108.82666666666667,4.022090617079078,23.416666666666668,6.742000503673022
3,22,2332540,107.63333333333334,4.063734162075852,13.326666666666666,4.88598660517081
3,22,2332541,107.05333333333333,4.318098594729124,13.316666666666666,4.886989301913014
3,23,2332540,108.86,4.591004728239311,6.926666666666667,3.4166553824214785
3,23,2332541,108.63333333333334,4.390498507691622,6.9366666666666665,3.42711822868722
4,0,2332540,107.13333333333334,4.289937930442093,4.05,2.495648386605216
4,0,2332541,106.88666666666667,4.05321898858842,4.0633333333333335,2.4859448831572832
4,1,2332540,107.87666666666667,4.682721626182437,4.126666666666667,2.1508236476832936
4,1,2332541,107.17666666666666,4.821092406865973,4.096666666666667,2.143822631143155
4,2,2332540,105.34666666666666,5.002991301421173,5.773333333333333,2.7411070357601632
4,2,2332541,104.67,4.713295078994336,5.76,2.733858067477236
4,3,2332540,106.26333333333334,4.363958754264135,16.856666666666666,9.125076014099784
4,3,2332541,105.55333333333333,4.3122857337752185,16.88,9.125597062062868
4,4,2332540,106.15333333333334,4.0037384982158715,47.17333333333333,16.012222199143316
4,4,2332541,105.38,4.01113833833125,47.18333333333333,16.02536833658746
4,5,2332540,103.51333333333334,4.800692071995728,65.06333333333333,16.597920314045183
4,5,2332541,102.63,4.897590015493973,65.08666666666667,16.623687281054213
4,6,2332540,99.37666666666667,11.542626635840016,73.27333333333333,13.100280405825652
4,6,2332541,98.66666666666667,11.429391593440554,73.3,13.16031838266501
4,7,2332540,101.33666666666667,4.022094774717725,61.843333333333334,10.787958831093123
4,7,2332541,100.41333333333333,4.07650362790426,61.88333333333333,10.85398939753004
4,8,2332540,100.62333333333333,3.8536941694163485,59.07,12.217309120279648
4,8,2332541,99.71,3.8115166092877346,59.11333333333334,12.252929028937652
4,9,2332540,101.04666666666667,3.8998099030365094,62.23,10.98450261317566
4,9,2332541,100.35333333333334,3.8632764901942824,62.27333333333333,11.071006254500062
4,10,2332540,101.27,3.853127123358702,66.57333333333334,10.276346621660704
4,10,2332541,100.41666666666667,4.041141543194115,66.54666666666667,10.307698630590922
4,11,2332540,100.45666666666666,7.937977945827913,68.26333333333334,13.934653594242198
4,11,2332541,99.50333333333333,7.83632666544604,68.20666666666666,13.859204428110447
4,12,2332540,101.88666666666667,3.8518321517566916,68.27,11.110140295752538
4,12,2332541,101.13,3.9949508266089317,68.27,11.091762287186441
4,13,2332540,89.72666666666667,26.757150556600468,72.18666666666667,11.494879864497047
4,13,2332541,88.94333333333333,25.59760888881954,72.21,11.56453030624303
4,14,2332540,76.82666666666667,35.06653907594492,65.84333333333333,12.717096262382835
4,14,2332541,76.50666666666666,33.63799942883249,65.85,12.797398617345541
4,15,2332540,98.46666666666667,18.3174046542201,69.03333333333333,11.710508482496286
4,15,2332541,97.67666666666666,18.13749388708103,68.94,11.649984569441589
4,16,2332540,105.28666666666666,4.218666381969946,63.666666666666664,12.091715656346514
4,16,2332541,104.33,4.292144960413617,63.63333333333333,12.047795933075847
4,17,2332540,107.12847222222223,4.26812451275365,57.052083333333336,10.582053499759724
4,17,2332541,106.39930555555556,4.018719204632656,57.020833333333336,10.659421083704373
4,18,2332540,109.15833333333333,4.1103926521115595,43.604166666666664,6.943705446500055
4,18,2332541,108.375,4.146001753971291,43.5625,6.914015388080278
4,19,2332540,108.56666666666666,3.8588773560575196,37.958333333333336,6.646351543696654
4,19,2332541,108.0625,3.7606543207933996,37.891666666666666,6.749921224810228
4,20,2332540,107.92916666666666,3.476036213064071,37.12083333333333,6.88139077887631
4,20,2332541,107.45,3.4077195162241902,37.15416666666667,6.849639099106286
4,21,2332540,108.44166666666666,4.12826938186704,30.458333333333332,5.85157538181757
4,21,2332541,107.9,4.105104486512889,30.408333333333335,5.877402769879426
4,22,2332540,108.775,3.6715860241936826,21.491666666666667,5.589134457931962
4,22,2332541,108.2375,3.6827441673988783,21.466666666666665,5.5544973422663615
4,23,2332540,109.09583333333333,5.024956892478697,13.270833333333334,3.9225748488600374
4,23,2332541,108.7875,4.9212044397764405,13.291666666666666,3.9098541601568675
5,0,2332540,108.475,4.841353419124683,8.758333333333333,3.701172116352804
5,0,2332541,108.0,4.996232890512043,8.775,3.692041650376813
5,1,2332540,108.84166666666667,4.212942468143661,6.958333333333333,2.574076861243107
5,1,2332541,107.9875,4.618936146961456,7.008333333333334,2.580894831468693
5,2,2332540,107.83333333333333,3.9797254658859917,5.841666666666667,2.7275008357333426
5,2,2332541,106.99583333333334,4.231282105535486,5.841666666666667,2.7320990852157157
5,3,2332540,107.20416666666667,4.50893851136858,7.9625,3.250144831018172
5,3,2332541,106.45416666666667,4.75750709717151,7.941666666666666,3.2479045921776115
5,4,2332540,109.325,4.041960872985392,12.541666666666666,3.6151606232557127
5,4,2332541,108.525,4.016623407580849,12.55,3.6138969335089106
5,5,2332540,108.70833333333333,3.7836818387154105,19.433333333333334,4.5394289972023545
5,5,2332541,107.9375,3.7861576221479427,19.466666666666665,4.488820764404749
5,6,2332540,107.14583333333333,3.4519388968865288,28.116666666666667,8.847081483013763
5,6,2332541,106.1625,3.5208063573360238,28.070833333333333,8.807042596845431
5,7,2332540,106.29583333333333,3.609608187764584,40.516666666666666,9.508844887882711
5,7,2332541,105.42083333333333,3.546756331381967,40.5,9.504458324043137
5,8,2332540,104.025,3.6406870931817616,52.204166666666666,9.159898921747164
5,8,2332541,103.09583333333333,3.883661642642516,52.1,9.136711547813562
5,9,2332540,103.57083333333334,3.914780399818179,59.67916666666667,12.246474316874354
5,9,2332541,102.625,4.079877141476167,59.708333333333336,12.264788415113548
5,10,2332540,103.15833333333333,3.8409723170451024,63.704166666666666,10.443310972700395
5,10,2332541,102.24583333333334,3.8259714949350805,63.725,10.368089521928722
5,11,2332540,97.4125,21.19723698146847,69.3,13.007625700327962
5,11,2332541,96.80416666666666,20.043654849379642,69.275,12.983389774702179
5,12,2332540,86.76666666666667,30.803258354337668,72.09583333333333,12.484768265097841
5,12,2332541,86.95416666666667,28.557106834675768,72.05833333333334,12.360211392305654
5,13,2332540,101.79583333333333,11.75535057261486,65.13333333333334,11.259906532407346
5,13,2332541,100.70416666666667,11.810922509103142,65.20416666666667,11.205384956453535
5,14,2332540,105.28333333333333,3.6675287435924386,59.4625,11.028616732359897
5,14,2332541,104.325,3.79861789443869,59.50416666666667,11.04914768543784
5,15,2332540,107.1625,3.9040063640286964,55.025,12.138298254649557
5,15,2332541,106.24583333333334,3.9007004163094026,55.00416666666667,12.173947736324081
5,16,2332540,107.47083333333333,4.2048964451417135,52.3,10.608751420151222
5,16,2332541,106.77083333333333,4.069683730031431,52.166666666666664,10.578128009703763
5,17,2332540,109.075,3.786482232725351,45.575,8.030446769253098
5,17,2332541,108.3375,3.845152629580504,45.5375,8.074875156100612
5,18,2332540,109.1625,3.4885721983733657,41.50833333333333,7.750282309160586
5,18,2332541,108.49583333333334,3.468927120825044,41.4875,7.724319715208675
5,19,2332540,108.68333333333334,4.233722623465162,39.375,7.094181126651661
5,19,2332541,108.45416666666667,3.7480794710171117,39.4125,7.090025553063701
5,20,2332540,106.225,3.9904960314985773,45.1125,9.324005662265455
5,20,2332541,105.8125,3.8499918491464036,45.05833333333333,9.205961169805795
5,21,2332540,107.29007633587786,3.853621572996886,39.36641221374046,9.82974304756503
5,21,2332541,106.70992366412214,3.9333305077299836,39.36641221374046,9.824284639996257
5,22,2332540,108.48,4.4205661042760305,26.94333333333333,7.001680798367607
5,22,2332541,108.09,4.508101217655694,26.923333333333332,7.046248715362764
5,23,2332540,109.43,3.6937667824970015,17.183333333333334,5.082238948664915
5,23,2332541,109.00333333333333,3.599979871119262,17.23,5.064510263988696
6,0,2332540,110.37333333333333,4.3161773417039955,10.733333333333333,3.7757661813743515
6,0,2332541,109.91333333333333,4.368382397576979,10.736666666666666,3.7790996550631655
6,1,2332540,109.38,4.207287832203784,7.513333333333334,2.6746341397458213
6,1,2332541,108.99,4.25247124689699,7.51,2.692097937361832
6,2,2332540,109.58333333333333,4.290035380675435,6.096666666666667,2.5967542556886296
6,2,2332541,109.31,4.373135532003432,6.126666666666667,2.592236071113798
6,3,2332540,110.12666666666667,3.86095568716906,7.066666666666666,2.733825444456556
